order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_qty,order_value,delivery_method,traffic_condition,weather_condition,delivery_time_actual,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,cuisine,restaurant_name,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,predicted_delivery_mode,traffic_avoidance,,Item,Sample Price (CAD)
8edf44W,7,Chicken rice,2024-10-23,2024-10-23,13.47,14,153.86,Bike,Medium,Sunny,0,18.12,Route_4,7c9abc1d-bd49-4548-a474-e9ef5d44f90f,49,Female,City_7,40,5,Asian,Lotus Garden,Weekly,No,Hot,4,1,Poor,1,FALSE,TRUE,Mixed,0.019616329,Car,No,,,
3b4487U,7,Chicken rice,2024-07-21,2024-07-21,9.01,17,186.83,Car,Low,Snowy,0,-3.27,Route_1,10a5aa45-2a84-416e-8f48-aa494dbd3734,41,Male,City_10,9,2,Asian,Lotus Garden,Weekly,No,Cold,1,5,Good,3,TRUE,FALSE,Bike-friendly,0.418895316,Car,No,,,
eb5a46D,7,CoffeeBoba tea,2024-02-13,2024-02-13,4.94,19,85.5,Car,Low,Rainy,0,16.83,Route_2,fdec9d4e-a2de-4067-a1d1-330aa085e12e,49,Other,City_6,36,4,Asian,Lotus Garden,Monthly,Yes,Hot,4,3,Fair,5,FALSE,FALSE,Bike-friendly,0.724371113,Car,No,,,
4aa158R,7,Dumplings (6 pcs),2024-09-26,2024-09-26,8.58,14,111.86,Bike,Low,Snowy,0,16.8,Route_5,a1f0115d-ebca-4b24-9502-b30442e65ea9,42,Female,City_3,6,3,Asian,Lotus Garden,Weekly,No,Warm,4,5,Good,2,FALSE,FALSE,Car-only,0.428132924,Car,No,,,
9371a8K,7,Chicken rice,2024-07-05,2024-07-05,12.76,24,263.76,Car,Medium,Snowy,0,-5.61,Route_5,2478e9cd-44d6-42ca-84c2-0e5c65abe2f5,60,Other,City_9,41,1,Asian,Lotus Garden,Weekly,Yes,Warm,1,3,Fair,3,FALSE,FALSE,Bike-friendly,0.55537401,Bike,No,,,
96f04bV,7,Chicken rice,2024-06-19,2024-06-19,7.26,14,153.86,Bike,High,Sunny,0,12.01,Route_2,98f6d952-7e56-4674-9b3d-25186ee0e7e3,59,Male,City_3,44,2,Asian,Lotus Garden,Weekly,No,Cold,1,1,Poor,3,TRUE,TRUE,Car-only,0.908232449,Car,Yes,,,
e87792Q,7,Chicken rice,2024-08-19,2024-08-19,2.77,23,252.77,Bike,High,Rainy,0,4.59,Route_2,e56afdd4-8228-41ad-acb5-8275fca761c5,35,Other,City_5,47,2,Asian,Lotus Garden,Monthly,Yes,Cold,5,3,Good,2,FALSE,FALSE,Car-only,0.585583283,Car,No,,,
fdb354I,7,CoffeeBoba tea,2024-08-04,2024-08-04,7.16,14,63,Car,Low,Sunny,0,1.5,Route_5,3ce60309-8d71-4fc2-a934-e9765679350f,47,Male,City_7,40,2,Asian,Lotus Garden,Weekly,Yes,Hot,3,2,Poor,2,TRUE,TRUE,Car-only,0.089972445,Bike,No,,,
229d71T,7,Dumplings (6 pcs),2024-11-19,2024-11-19,3.35,4,31.96,Bike,High,Rainy,0,11.56,Route_4,41a2124e-cb55-4b4d-b95e-7d83f71ff7be,22,Other,City_9,24,2,Asian,Lotus Garden,Monthly,Yes,Warm,5,5,Poor,3,FALSE,FALSE,Car-only,0.795231768,Car,No,,,
699d31H,7,Dumplings (6 pcs),2024-02-23,2024-02-23,3.03,13,103.87,Bike,High,Snowy,0,16.59,Route_5,1a5e412f-38ac-4c1a-bce7-f7148ae50bcc,49,Male,City_9,20,4,Asian,Lotus Garden,Monthly,Yes,Hot,2,3,Fair,1,FALSE,FALSE,Mixed,0.16593318,Car,No,,,
aca6daF,7,Chicken rice,2024-01-17,2024-01-17,10.89,21,230.79,Bike,Medium,Rainy,0,-7.68,Route_3,6493a8e3-b347-4cb6-9941-65c1b3976c8c,35,Other,City_3,11,1,Asian,Lotus Garden,Weekly,Yes,Hot,3,3,Poor,4,FALSE,TRUE,Mixed,0.738816936,Bike,No,,,
055567Q,7,Chicken rice,2024-05-10,2024-05-10,8.07,23,252.77,Car,Medium,Rainy,0,8.65,Route_4,bbac4d16-fc61-46d8-96b2-bbd18a58e5a5,60,Other,City_4,34,5,Asian,Lotus Garden,Monthly,No,Warm,3,5,Good,1,FALSE,TRUE,Car-only,0.957492468,Car,Yes,,,
284eb5Z,7,CoffeeBoba tea,2024-08-23,2024-08-23,7.5,21,94.5,Walk,Low,Sunny,0,-6.88,Route_1,a4156c28-f19e-40e8-9c60-f5a9095f7600,25,Male,City_2,39,2,Asian,Lotus Garden,Monthly,No,Warm,5,2,Poor,4,TRUE,TRUE,Mixed,0.700453611,Bike,No,,,
326c8dK,7,Dumplings (6 pcs),2024-05-08,2024-05-08,11.4,18,143.82,Car,High,Snowy,0,6.64,Route_5,69e90f38-bbd4-48f5-9fa2-a7d0b5b09e42,41,Male,City_2,38,2,Asian,Lotus Garden,Weekly,Yes,Hot,4,3,Fair,3,FALSE,TRUE,Bike-friendly,0.771755197,Car,No,,,
6c645fB,7,Dumplings (6 pcs),2024-05-28,2024-05-28,6.93,4,31.96,Car,Low,Sunny,0,6.43,Route_5,ce3f51fb-24de-4244-8a07-340a75654cd4,56,Female,City_9,46,1,Asian,Lotus Garden,Weekly,Yes,Hot,5,3,Fair,1,TRUE,FALSE,Mixed,0.075019692,Car,No,,,
eb3ea8C,7,Dumplings (6 pcs),2024-05-10,2024-05-10,6.98,17,135.83,Car,Low,Rainy,0,0.26,Route_5,5f4402fa-d89e-456b-bc86-7a4a2540f606,18,Female,City_1,32,4,Asian,Lotus Garden,Monthly,No,Cold,4,3,Fair,2,TRUE,FALSE,Mixed,0.835344885,Bike,Yes,,,
a3e72fZ,7,Dumplings (6 pcs),2024-11-23,2024-11-23,6.69,24,191.76,Car,High,Rainy,0,-9.9,Route_5,eda41d27-0e22-4daa-ab2a-19f3f3d74864,21,Male,City_1,40,3,Asian,Lotus Garden,Weekly,Yes,Warm,2,1,Good,2,FALSE,FALSE,Car-only,0.771046261,Car,No,,,
10f861W,7,Dumplings (6 pcs),2024-11-22,2024-11-22,12.85,6,47.94,Car,Low,Rainy,0,-8.48,Route_4,45083201-6e90-45a1-b69f-7df0753e3669,29,Other,City_8,40,1,Asian,Lotus Garden,Weekly,Yes,Hot,3,3,Fair,4,TRUE,FALSE,Mixed,0.423244578,Bike,No,,,
333e4bC,7,CoffeeBoba tea,2024-04-12,2024-04-12,12.79,9,40.5,Bike,Low,Sunny,0,-7.49,Route_2,43b46e85-712e-4f37-9162-e81fa78ebec1,25,Male,City_9,42,4,Asian,Lotus Garden,Weekly,No,Hot,3,4,Poor,3,TRUE,TRUE,Bike-friendly,0.611209398,Bike,No,,,
947326M,7,Dumplings (6 pcs),2024-11-14,2024-11-14,2.34,12,95.88,Car,Low,Sunny,0,9.74,Route_2,73308d10-6026-4da3-bf40-4305dafd4918,51,Other,City_5,36,3,Asian,Lotus Garden,Weekly,No,Cold,2,5,Poor,5,FALSE,TRUE,Car-only,0.893658215,Car,Yes,,,
599aa6X,7,Sushi (8 pcs),2024-08-13,2024-08-13,9.03,15,149.85,Bike,Medium,Sunny,0,-1.89,Route_1,75c20fda-419b-4171-affb-8b7ffabf783c,42,Male,City_3,21,1,Asian,Lotus Garden,Weekly,No,Hot,4,1,Poor,1,TRUE,TRUE,Bike-friendly,0.553852453,Bike,No,,,
535329T,7,Sushi (8 pcs),2024-05-01,2024-05-01,2.74,6,59.94,Car,Low,Snowy,0,-5.85,Route_5,42e596ed-560e-42c4-a434-2682fcba9a26,41,Other,City_3,33,4,Asian,Lotus Garden,Weekly,Yes,Cold,4,5,Poor,1,FALSE,TRUE,Car-only,0.776851731,Car,No,,,
e4d311V,7,Sushi (8 pcs),2024-10-31,2024-10-31,3.38,8,79.92,Car,High,Snowy,0,15.01,Route_2,f8911728-6a63-4f0b-9be5-3d79f1634e44,47,Other,City_1,15,4,Asian,Lotus Garden,Monthly,Yes,Hot,2,1,Good,2,TRUE,FALSE,Car-only,0.151062587,Car,No,,,
134067D,7,Chicken rice,2024-09-22,2024-09-22,4.64,17,186.83,Walk,High,Sunny,0,3.11,Route_2,3e947adf-e60f-4055-a638-ba67ea6061f6,23,Male,City_5,10,2,Asian,Lotus Garden,Weekly,No,Hot,3,5,Good,4,TRUE,FALSE,Bike-friendly,0.562708324,Car,No,,,
fa1104U,7,CoffeeBoba tea,2024-09-06,2024-09-06,13.64,8,36,Car,Medium,Rainy,0,-8.93,Route_2,10a8e2ca-f872-44a5-9a63-0c1e1f9f4f63,41,Female,City_10,11,1,Asian,Lotus Garden,Weekly,No,Hot,1,5,Fair,4,FALSE,TRUE,Mixed,0.958940008,Bike,Yes,,,
111507R,7,CoffeeBoba tea,2024-02-12,2024-02-12,9.28,1,4.5,Car,High,Rainy,0,17.37,Route_1,78c02cf8-61e4-4e1f-bfeb-fa7fd1abcbcf,38,Male,City_9,13,3,Asian,Lotus Garden,Monthly,Yes,Cold,4,3,Fair,2,TRUE,TRUE,Mixed,0.924406393,Car,Yes,,,
b81e6eC,7,Dumplings (6 pcs),2024-07-17,2024-07-17,5.93,19,151.81,Walk,Low,Rainy,0,1.26,Route_2,0c17844f-0d0c-4c7b-8a0e-0e99a77ed3f6,44,Female,City_7,5,2,Asian,Lotus Garden,Weekly,Yes,Warm,4,3,Poor,3,TRUE,TRUE,Car-only,0.637055177,Bike,No,,,
65b129Q,7,Sushi (8 pcs),2024-12-04,2024-12-04,9.02,2,19.98,Bike,Low,Rainy,0,8.14,Route_5,a17789cd-5376-4ca8-b949-d28e4d5d148b,60,Other,City_6,35,3,Asian,Lotus Garden,Weekly,Yes,Cold,4,3,Poor,2,TRUE,TRUE,Car-only,0.31431653,Bike,No,,,
902a1eY,7,Chicken rice,2024-11-11,2024-11-11,5.97,21,230.79,Car,High,Snowy,0,-1.67,Route_4,625f82c1-f9ab-472f-ba2b-5d67c7d7ece6,32,Female,City_4,48,2,Asian,Lotus Garden,Monthly,Yes,Hot,2,5,Fair,1,TRUE,FALSE,Mixed,0.923307411,Car,Yes,,,
580f6fU,7,Chicken rice,2024-01-27,2024-01-27,11.06,7,76.93,Bike,Low,Rainy,0,8.97,Route_2,614fd909-2ef9-4f04-8012-c1b1a16a0e3e,46,Female,City_1,8,4,Asian,Lotus Garden,Weekly,No,Cold,4,2,Fair,2,FALSE,TRUE,Car-only,0.624044164,Car,No,,,
4679d1V,7,Chicken rice,2024-10-16,2024-10-16,12.02,2,21.98,Bike,Low,Rainy,0,19.37,Route_2,b86cfa3d-d70b-4b2d-bd8c-8f9999fc2ce1,18,Male,City_9,7,1,Asian,Lotus Garden,Weekly,No,Hot,5,4,Poor,3,TRUE,TRUE,Bike-friendly,0.242566203,Bike,No,,,
ef4182Q,7,CoffeeBoba tea,2024-01-27,2024-01-27,8.39,17,76.5,Walk,Medium,Snowy,0,15.73,Route_4,37f32141-ae67-4594-995e-209cbf0e11a8,55,Female,City_4,37,3,Asian,Lotus Garden,Weekly,No,Cold,3,2,Poor,4,FALSE,FALSE,Mixed,0.538525711,Car,No,,,
feef3bV,7,CoffeeBoba tea,2024-01-02,2024-01-02,6.82,15,67.5,Car,Medium,Sunny,0,-3.96,Route_2,ae9362e6-3dfa-47b0-977c-9744e1013ed2,45,Male,City_5,7,3,Asian,Lotus Garden,Monthly,Yes,Hot,1,4,Fair,2,TRUE,TRUE,Bike-friendly,0.560273754,Bike,No,,,
1615beQ,7,Dumplings (6 pcs),2024-09-27,2024-09-27,2.18,13,103.87,Car,Low,Sunny,0,19.47,Route_1,c029a403-311e-485e-a0c1-fe1ac1d3003d,27,Other,City_10,27,4,Asian,Lotus Garden,Weekly,Yes,Hot,3,2,Good,4,TRUE,FALSE,Mixed,0.241699475,Bike,No,,,
e929b0Q,7,Dumplings (6 pcs),2024-10-26,2024-10-26,12.36,21,167.79,Car,High,Snowy,0,7.39,Route_4,19fecbe0-54f6-4fe5-8c37-bc75c849729d,27,Female,City_7,39,3,Asian,Lotus Garden,Monthly,Yes,Cold,2,3,Fair,4,TRUE,FALSE,Mixed,0.51904133,Car,No,,,
052199V,7,Sushi (8 pcs),2024-04-15,2024-04-15,7.96,1,9.99,Walk,Medium,Rainy,0,0.81,Route_1,a4cac097-da98-40be-9b3a-93581e4ebc40,27,Other,City_7,46,2,Asian,Lotus Garden,Weekly,Yes,Hot,2,5,Fair,5,FALSE,TRUE,Car-only,0.479080605,Car,No,,,
6ad45bA,7,Sushi (8 pcs),2024-10-23,2024-10-23,14.48,14,139.86,Bike,Medium,Rainy,0,0.02,Route_1,916604ef-08a0-4c85-ae55-e9e3792ddb4e,53,Male,City_7,27,5,Asian,Lotus Garden,Monthly,Yes,Warm,5,1,Poor,5,TRUE,FALSE,Mixed,0.683951568,Car,No,,,
54e523H,7,Sushi (8 pcs),2024-07-19,2024-07-19,2.2,12,119.88,Walk,High,Rainy,0,1.88,Route_4,cf54c9f8-e333-4a8a-97c2-e8841d1210cf,30,Female,City_2,26,2,Asian,Lotus Garden,Monthly,No,Cold,3,2,Good,2,FALSE,FALSE,Car-only,0.011674842,Car,No,,,
5adfefZ,7,CoffeeBoba tea,2024-05-17,2024-05-17,8.64,13,58.5,Walk,Low,Sunny,0,15.75,Route_3,1e10f4f5-472c-4815-b872-1d83e28f79b5,18,Female,City_9,3,4,Asian,Lotus Garden,Monthly,Yes,Cold,3,2,Fair,1,FALSE,TRUE,Bike-friendly,0.736420866,Bike,No,,,
16ed3eN,7,CoffeeBoba tea,2024-02-21,2024-02-21,10.13,24,108,Walk,Medium,Sunny,0,-0.66,Route_1,bf88a239-d419-4b1f-9e20-d5b586056346,35,Female,City_1,23,4,Asian,Lotus Garden,Weekly,No,Cold,5,2,Fair,1,FALSE,TRUE,Mixed,0.702769557,Car,No,,,
8f74a0M,7,CoffeeBoba tea,2024-09-12,2024-09-12,12.54,7,31.5,Walk,High,Rainy,0,1.38,Route_5,9e04d341-00a8-4457-8a05-f615727dd67d,26,Male,City_3,26,4,Asian,Lotus Garden,Monthly,Yes,Hot,3,4,Poor,2,TRUE,TRUE,Car-only,0.132257079,Car,No,,,
b78f13M,7,CoffeeBoba tea,2024-01-02,2024-01-02,3.24,13,58.5,Bike,High,Snowy,0,1.77,Route_3,fb92bbeb-6d21-464b-a30d-05006cbe42d2,51,Male,City_6,25,2,Asian,Lotus Garden,Weekly,No,Cold,1,4,Poor,4,TRUE,TRUE,Car-only,0.697648784,Car,No,,,
6fedc5O,7,CoffeeBoba tea,2024-03-10,2024-03-10,7.84,1,4.5,Car,Medium,Snowy,0,-2.43,Route_3,e90c3740-762f-4e3a-8afa-5ab8d75ffb9d,59,Female,City_1,47,5,Asian,Lotus Garden,Weekly,Yes,Warm,1,4,Poor,3,FALSE,FALSE,Car-only,0.960287004,Car,Yes,,,
122e1aR,7,Dumplings (6 pcs),2024-08-31,2024-08-31,5.09,18,143.82,Walk,Medium,Rainy,0,8.23,Route_5,3c56e8ad-44e1-48dd-a159-479f9bc5bd8a,19,Other,City_8,13,3,Asian,Lotus Garden,Monthly,Yes,Warm,5,5,Poor,4,FALSE,TRUE,Mixed,0.903500384,Car,Yes,,,
9bc041R,7,Dumplings (6 pcs),2024-03-13,2024-03-13,11.05,7,55.93,Bike,Medium,Snowy,0,-9.56,Route_2,f6632645-7e2d-410f-a975-f1daaa2f3ef9,45,Other,City_1,44,2,Asian,Lotus Garden,Weekly,Yes,Cold,2,2,Poor,4,FALSE,FALSE,Mixed,0.533794184,Car,No,,,
c38ec5E,7,Sushi (8 pcs),2024-08-03,2024-08-03,13.24,18,179.82,Bike,Medium,Snowy,0,4.84,Route_1,888291f8-31e1-4afc-8bf7-7af146089456,29,Male,City_6,36,1,Asian,Lotus Garden,Monthly,Yes,Warm,5,1,Fair,1,TRUE,FALSE,Bike-friendly,0.271688936,Car,No,,,
f1e74cB,7,Sushi (8 pcs),2024-12-08,2024-12-08,5.58,13,129.87,Car,Medium,Sunny,0,6.7,Route_5,a7ce4baa-3863-4c6d-bc7d-54dd637af665,26,Other,City_5,2,4,Asian,Lotus Garden,Weekly,No,Hot,4,2,Poor,1,FALSE,FALSE,Bike-friendly,0.334488421,Car,No,,,
abadb0D,7,Chicken rice,2024-09-22,2024-09-22,2.31,20,219.8,Bike,High,Rainy,0,-8.94,Route_1,193158b1-0572-4bde-a2f4-09932967abb5,20,Male,City_6,49,2,Asian,Lotus Garden,Monthly,Yes,Cold,5,5,Good,3,FALSE,TRUE,Mixed,0.282189841,Car,No,,,
5108dcS,7,Chicken rice,2024-07-25,2024-07-25,4.18,14,153.86,Bike,Low,Snowy,0,16.69,Route_2,a46c4860-ff48-400a-bf43-9d8aa3f2af38,28,Female,City_10,19,1,Asian,Lotus Garden,Weekly,Yes,Hot,1,1,Good,1,FALSE,FALSE,Mixed,0.130811474,Car,No,,,
708415Y,7,Chicken rice,2024-05-15,2024-05-15,12.87,22,241.78,Car,Medium,Snowy,0,-3.21,Route_3,66ba308c-1363-4c25-920d-059b03b6df57,43,Other,City_1,21,2,Asian,Lotus Garden,Monthly,No,Cold,1,5,Poor,3,TRUE,FALSE,Car-only,0.731502185,Car,No,,,
087f11E,7,Chicken rice,2024-10-12,2024-10-12,9,18,197.82,Car,High,Sunny,0,13.1,Route_2,2e8d203a-48e8-4360-8dac-fdae4675e30b,39,Male,City_10,15,3,Asian,Lotus Garden,Monthly,No,Hot,4,2,Poor,5,TRUE,TRUE,Car-only,0.235159754,Car,No,,,
c0b24bQ,7,CoffeeBoba tea,2024-09-28,2024-09-28,13.59,16,72,Walk,Medium,Rainy,0,-9.02,Route_4,7d888897-3c1b-4e7f-ad3b-5f3bd8fad050,48,Female,City_1,19,1,Asian,Lotus Garden,Weekly,No,Warm,2,2,Good,1,TRUE,FALSE,Car-only,0.334595583,Car,No,,,
1b9020E,7,Dumplings (6 pcs),2024-03-04,2024-03-04,12.79,2,15.98,Car,Low,Sunny,0,-4.53,Route_5,c0ab01cb-e865-4948-85c9-7340a1277beb,20,Male,City_4,23,2,Asian,Lotus Garden,Monthly,Yes,Cold,2,1,Poor,5,TRUE,TRUE,Mixed,0.248910974,Bike,No,,,
bf74e1O,7,Dumplings (6 pcs),2024-01-21,2024-01-21,8.72,23,183.77,Car,High,Sunny,0,13.28,Route_5,754ffe47-43d0-4b14-a7db-ef45923822aa,42,Female,City_2,34,5,Asian,Lotus Garden,Weekly,Yes,Cold,5,5,Good,4,FALSE,TRUE,Bike-friendly,0.40035794,Car,No,,,
4a14e3Q,7,Dumplings (6 pcs),2024-08-12,2024-08-12,3.18,3,23.97,Walk,Low,Snowy,0,-9.21,Route_2,a5f7f383-023d-4769-9498-1ececca54b22,25,Male,City_7,24,5,Asian,Lotus Garden,Weekly,No,Hot,4,4,Poor,2,TRUE,TRUE,Bike-friendly,0.819951582,Bike,Yes,,,
5d9a86S,7,Dumplings (6 pcs),2024-04-21,2024-04-21,5.21,7,55.93,Walk,Medium,Snowy,0,9.75,Route_5,342b8401-e41c-4774-9a60-ec284aa92a29,55,Other,City_8,15,5,Asian,Lotus Garden,Monthly,No,Hot,3,3,Fair,4,TRUE,TRUE,Car-only,0.945774841,Bike,Yes,,,
1ae5dbE,7,Sushi (8 pcs),2024-02-02,2024-02-02,14.79,22,219.78,Bike,Medium,Snowy,0,2.18,Route_3,6c5731d1-708b-47a2-906a-99616aa0b561,33,Male,City_4,28,3,Asian,Lotus Garden,Monthly,No,Warm,2,4,Fair,5,TRUE,TRUE,Car-only,0.650643497,Bike,No,,,
8f44cdB,7,Sushi (8 pcs),2024-12-07,2024-12-07,11.18,12,119.88,Bike,Low,Sunny,0,9.63,Route_3,ca95b4b5-78d7-40b8-994b-90f7ba425fa2,36,Male,City_7,19,5,Asian,Lotus Garden,Weekly,No,Warm,2,4,Poor,5,FALSE,FALSE,Bike-friendly,0.219071632,Bike,No,,,
91b70aZ,7,Sushi (8 pcs),2024-08-02,2024-08-02,5.44,2,19.98,Walk,Low,Sunny,0,17.53,Route_5,b08da283-e18d-463a-95e4-48a9a40cf7ab,42,Other,City_4,42,3,Asian,Lotus Garden,Monthly,No,Hot,3,3,Good,3,FALSE,FALSE,Car-only,0.883315241,Car,Yes,,,
f961ffX,7,Chicken rice,2024-03-19,2024-03-19,4.22,11,120.89,Bike,Medium,Snowy,0,-8.64,Route_3,2d42a351-b685-42c2-a30e-082d50ebdacd,43,Other,City_2,20,5,Asian,Lotus Garden,Weekly,Yes,Cold,1,4,Poor,4,TRUE,FALSE,Car-only,0.20286318,Car,No,,,
66242eP,7,Chicken rice,2024-09-10,2024-09-10,14.71,14,153.86,Walk,High,Snowy,0,-0.02,Route_1,8f6b8138-fc48-4d71-8c42-30fa46a54217,47,Female,City_9,44,5,Asian,Lotus Garden,Weekly,Yes,Hot,1,2,Poor,4,FALSE,FALSE,Bike-friendly,0.04356675,Car,No,,,
3876c7K,7,CoffeeBoba tea,2024-04-11,2024-04-11,5.61,20,90,Walk,Medium,Sunny,0,10.46,Route_3,628fceda-7d57-4ce3-88b2-e093136cf6d2,30,Female,City_9,44,2,Asian,Lotus Garden,Weekly,Yes,Warm,1,2,Poor,3,TRUE,FALSE,Mixed,0.356197427,Car,No,,,
e08d41P,7,Dumplings (6 pcs),2024-07-15,2024-07-15,13.79,7,55.93,Walk,Medium,Snowy,0,-6.86,Route_3,ccdf035a-ab32-4d5d-b802-c1a8f9a77b08,38,Other,City_10,10,1,Asian,Lotus Garden,Monthly,No,Hot,5,4,Poor,3,FALSE,FALSE,Bike-friendly,0.658779616,Bike,No,,,
df9560V,7,Dumplings (6 pcs),2024-02-12,2024-02-12,10.97,22,175.78,Car,Low,Sunny,0,-7.58,Route_4,9b4dbce0-39e7-4531-aa05-1bd922377b90,32,Female,City_4,5,2,Asian,Lotus Garden,Weekly,Yes,Cold,4,4,Fair,5,TRUE,FALSE,Mixed,0.740381796,Bike,No,,,
359034C,7,Sushi (8 pcs),2024-10-13,2024-10-13,3.46,10,99.9,Car,Medium,Rainy,0,-4.23,Route_2,89c8e2a3-61a6-40e6-af8e-4b1bf725ec62,18,Female,City_8,47,4,Asian,Lotus Garden,Monthly,No,Warm,4,2,Poor,1,TRUE,FALSE,Bike-friendly,0.937901353,Car,Yes,,,
616519U,7,Chicken rice,2024-04-16,2024-04-16,12.16,13,142.87,Walk,Low,Snowy,0,9.16,Route_1,7e6e3ff5-4822-4979-8464-4c91b0f6114b,51,Other,City_3,46,4,Asian,Lotus Garden,Monthly,No,Warm,4,2,Poor,1,FALSE,FALSE,Car-only,0.327887605,Car,No,,,
e819f3M,7,Chicken rice,2024-06-26,2024-06-26,12.09,12,131.88,Bike,High,Sunny,0,3.15,Route_2,330912d0-941e-44b6-a603-22988d7977a0,24,Other,City_3,43,2,Asian,Lotus Garden,Monthly,No,Hot,2,2,Good,1,FALSE,TRUE,Mixed,0.287775737,Car,No,,,
0b473cZ,7,CoffeeBoba tea,2024-04-27,2024-04-27,2.54,7,31.5,Bike,High,Rainy,0,0.83,Route_3,7e172f1d-fb76-4081-97b1-71bcd7034600,21,Other,City_8,25,2,Asian,Lotus Garden,Weekly,No,Cold,4,5,Fair,5,TRUE,TRUE,Mixed,0.753138969,Car,No,,,
3f2592K,7,CoffeeBoba tea,2024-01-16,2024-01-16,12.6,3,13.5,Car,High,Rainy,0,2.77,Route_2,1e9a056f-a836-4a3f-827a-120d4089e365,28,Male,City_3,32,3,Asian,Lotus Garden,Monthly,Yes,Hot,5,4,Good,5,TRUE,FALSE,Car-only,0.013698855,Car,No,,,
4569b3J,7,CoffeeBoba tea,2024-08-12,2024-08-12,12.44,2,9,Car,Medium,Sunny,0,-6.32,Route_3,8127cc95-4e21-47e4-9b2a-b8792b05bb61,56,Other,City_4,30,3,Asian,Lotus Garden,Monthly,No,Hot,3,3,Good,2,TRUE,TRUE,Bike-friendly,0.038138867,Bike,No,,,
635bb1W,7,Dumplings (6 pcs),2024-07-21,2024-07-21,12.79,21,167.79,Bike,High,Sunny,0,3.93,Route_4,cc8bbd2d-e46e-415b-9fa3-69fc5e4e701f,53,Male,City_5,4,2,Asian,Lotus Garden,Weekly,No,Warm,5,3,Poor,1,FALSE,TRUE,Mixed,0.061763932,Car,No,,,
f5c616F,7,Dumplings (6 pcs),2024-08-06,2024-08-06,5.32,18,143.82,Bike,High,Rainy,0,11.75,Route_2,b0722280-4ddc-47e1-815a-25654aa4218f,47,Female,City_1,20,3,Asian,Lotus Garden,Weekly,Yes,Cold,4,4,Fair,4,TRUE,TRUE,Bike-friendly,0.01916298,Car,No,,,
3c15caK,7,Sushi (8 pcs),2024-07-19,2024-07-19,8.15,15,149.85,Car,Low,Sunny,0,-3.17,Route_5,f275efaf-60f5-45a7-8022-28efa81520d2,52,Other,City_5,19,1,Asian,Lotus Garden,Monthly,No,Cold,1,4,Good,4,TRUE,FALSE,Mixed,0.462718865,Car,No,,,
c17e11U,7,Sushi (8 pcs),2024-12-05,2024-12-05,13.97,14,139.86,Walk,High,Rainy,0,-9.43,Route_1,8c1777f7-c1d5-464f-b05a-3576e8deb3d9,59,Male,City_8,17,2,Asian,Lotus Garden,Weekly,Yes,Hot,4,2,Fair,2,FALSE,FALSE,Car-only,0.795515245,Car,No,,,
75e646M,7,Sushi (8 pcs),2024-12-01,2024-12-01,5.4,10,99.9,Bike,Low,Sunny,0,8.22,Route_2,561c2a2d-964d-4b17-b316-183234a1f987,37,Male,City_5,33,4,Asian,Lotus Garden,Monthly,Yes,Hot,4,5,Poor,3,FALSE,FALSE,Bike-friendly,0.219539053,Car,No,,,
96e21aA,7,Chicken rice,2024-03-10,2024-03-10,8.65,5,54.95,Car,Medium,Rainy,0,12.13,Route_2,c7e8b03d-c1ae-4be9-b02c-e543051e0d4d,24,Other,City_3,13,1,Asian,Lotus Garden,Weekly,Yes,Hot,3,2,Good,1,FALSE,TRUE,Car-only,0.256279843,Car,No,,,
9c9109T,7,Chicken rice,2024-09-08,2024-09-08,11.72,8,87.92,Car,Low,Rainy,0,6.33,Route_5,579c0d3b-e1b0-4e80-b57f-70edb5bb7581,57,Male,City_4,24,1,Asian,Lotus Garden,Weekly,Yes,Warm,2,2,Fair,5,TRUE,TRUE,Car-only,0.459056535,Bike,No,,,
375f44Q,7,CoffeeBoba tea,2024-07-02,2024-07-02,6.45,21,94.5,Walk,Low,Sunny,0,7.74,Route_2,c525895d-c8b6-4fed-9071-4b61ac3d1ff8,25,Female,City_8,39,5,Asian,Lotus Garden,Monthly,Yes,Warm,3,4,Good,5,FALSE,FALSE,Mixed,0.609305266,Car,No,,,
57c4e3V,7,CoffeeBoba tea,2024-05-02,2024-05-02,6.78,11,49.5,Walk,Medium,Snowy,0,11.22,Route_2,3335281b-daa3-4194-949e-be89b84410d5,50,Male,City_5,47,5,Asian,Lotus Garden,Monthly,No,Cold,2,4,Fair,3,TRUE,TRUE,Bike-friendly,0.416669069,Bike,No,,,
ada91fP,7,Dumplings (6 pcs),2024-11-28,2024-11-28,12.97,8,63.92,Car,Medium,Rainy,0,11.36,Route_2,9cf43448-23eb-4fac-a772-250f3ad76f05,32,Male,City_7,49,2,Asian,Lotus Garden,Monthly,No,Hot,4,4,Poor,5,FALSE,FALSE,Bike-friendly,0.030027417,Car,No,,,
f110e4X,7,Sushi (8 pcs),2024-04-09,2024-04-09,5.11,4,39.96,Walk,Medium,Snowy,0,-0.33,Route_3,5b77fb21-4fbf-4e54-abb5-be61bb9a9469,26,Female,City_4,36,3,Asian,Lotus Garden,Weekly,No,Warm,1,2,Fair,1,FALSE,TRUE,Mixed,0.615163664,Bike,No,,,
